Cenário Projeção;natureza;ICAO;Sentido;Ano;Passageiros
Pessimista;Doméstico;SJZA;Total;2031;0,0
Pessimista;Doméstico;SJZA;Total;2032;0,0
Pessimista;Doméstico;SJZA;Total;2033;0,0
Pessimista;Doméstico;SJZA;Total;2034;0,0
Pessimista;Doméstico;SJZA;Total;2035;0,0
Pessimista;Doméstico;SJZA;Total;2036;0,0
Pessimista;Doméstico;SJZA;Total;2037;0,0
Pessimista;Doméstico;SJZA;Total;2038;0,0
Pessimista;Doméstico;SJZA;Total;2039;0,0
Pessimista;Doméstico;SJZA;Total;2040;0,0
Pessimista;Doméstico;SJZA;Total;2041;0,0
Pessimista;Doméstico;SJZA;Total;2042;0,0
Pessimista;Doméstico;SJZA;Total;2043;0,0
Pessimista;Doméstico;SJZA;Total;2044;0,0
Pessimista;Doméstico;SJZA;Total;2045;0,0
Pessimista;Doméstico;SJZA;Total;2046;0,0
Pessimista;Doméstico;SJZA;Total;2047;0,0
Pessimista;Doméstico;SJZA;Total;2048;0,0
Pessimista;Doméstico;SJZA;Total;2049;0,0
Pessimista;Doméstico;SJZA;Total;2050;0,0
Pessimista;Doméstico;SJZA;Total;2051;0,0
Pessimista;Doméstico;SJZA;Total;2052;0,0
Pessimista;Doméstico;SJZA;Total;2053;0,0
Pessimista;Doméstico;SJZA;Total;2054;0,0
Pessimista;Doméstico;SN6L;Total;2025;147222,0
Pessimista;Doméstico;SN6L;Total;2026;150538,0
Pessimista;Doméstico;SN6L;Total;2027;153512,0
Pessimista;Doméstico;SN6L;Total;2028;155698,0
Pessimista;Doméstico;SN6L;Total;2029;157560,0
Pessimista;Doméstico;SN6L;Total;2030;159216,0
Pessimista;Doméstico;SN6L;Total;2031;160702,0
Pessimista;Doméstico;SN6L;Total;2032;162072,0
Pessimista;Doméstico;SN6L;Total;2033;163374,0
Pessimista;Doméstico;SN6L;Total;2034;164646,0
Pessimista;Doméstico;SN6L;Total;2035;165914,0
Pessimista;Doméstico;SN6L;Total;2036;167196,0
Pessimista;Doméstico;SN6L;Total;2037;168498,0
Pessimista;Doméstico;SN6L;Total;2038;169832,0
Pessimista;Doméstico;SN6L;Total;2039;171206,0
Pessimista;Doméstico;SN6L;Total;2040;172616,0
Pessimista;Doméstico;SN6L;Total;2041;174060,0
Pessimista;Doméstico;SN6L;Total;2042;175550,0
Pessimista;Doméstico;SN6L;Total;2043;177076,0
Pessimista;Doméstico;SN6L;Total;2044;178644,0
Pessimista;Doméstico;SN6L;Total;2045;180230,0
Pessimista;Doméstico;SN6L;Total;2046;181868,0
Pessimista;Doméstico;SN6L;Total;2047;183518,0
Pessimista;Doméstico;SN6L;Total;2048;185198,0
Pessimista;Doméstico;SN6L;Total;2049;186906,0
Pessimista;Doméstico;SN6L;Total;2050;188626,0
Pessimista;Doméstico;SN6L;Total;2051;190456,0
Pessimista;Doméstico;SN6L;Total;2052;192344,0
Pessimista;Doméstico;SN6L;Total;2053;194268,0
Pessimista;Doméstico;SN6L;Total;2054;196208,0
Pessimista;Doméstico;SNAB;Total;2025;0,0
Pessimista;Doméstico;SNAB;Total;2026;0,0
Pessimista;Doméstico;SNAB;Total;2027;0,0
Pessimista;Doméstico;SNAB;Total;2028;0,0
Pessimista;Doméstico;SNAB;Total;2029;0,0
Pessimista;Doméstico;SNAB;Total;2030;0,0
Pessimista;Doméstico;SNAB;Total;2031;0,0
Pessimista;Doméstico;SNAB;Total;2032;0,0
Pessimista;Doméstico;SNAB;Total;2033;0,0
Pessimista;Doméstico;SNAB;Total;2034;0,0
Pessimista;Doméstico;SNAB;Total;2035;0,0
Pessimista;Doméstico;SNAB;Total;2036;0,0
Pessimista;Doméstico;SNAB;Total;2037;0,0
Pessimista;Doméstico;SNAB;Total;2038;0,0
Pessimista;Doméstico;SNAB;Total;2039;0,0
Pessimista;Doméstico;SNAB;Total;2040;0,0
Pessimista;Doméstico;SNAB;Total;2041;0,0
Pessimista;Doméstico;SNAB;Total;2042;0,0
Pessimista;Doméstico;SNAB;Total;2043;0,0
Pessimista;Doméstico;SNAB;Total;2044;0,0
Pessimista;Doméstico;SNAB;Total;2045;0,0
Pessimista;Doméstico;SNAB;Total;2046;0,0
Pessimista;Doméstico;SNAB;Total;2047;0,0
Pessimista;Doméstico;SNAB;Total;2048;0,0
Pessimista;Doméstico;SNAB;Total;2049;0,0
Pessimista;Doméstico;SNAB;Total;2050;0,0
Pessimista;Doméstico;SNAB;Total;2051;0,0
Pessimista;Doméstico;SNAB;Total;2052;0,0
Pessimista;Doméstico;SNAB;Total;2053;0,0
Pessimista;Doméstico;SNAB;Total;2054;0,0
Pessimista;Doméstico;SNBN;Total;2025;22300,0
Pessimista;Doméstico;SNBN;Total;2026;23070,0
Pessimista;Doméstico;SNBN;Total;2027;24074,0
Pessimista;Doméstico;SNBN;Total;2028;25016,0
Pessimista;Doméstico;SNBN;Total;2029;25960,0
Pessimista;Doméstico;SNBN;Total;2030;26826,0
Pessimista;Doméstico;SNBN;Total;2031;27674,0
Pessimista;Doméstico;SNBN;Total;2032;28446,0
Pessimista;Doméstico;SNBN;Total;2033;29240,0
Pessimista;Doméstico;SNBN;Total;2034;29958,0
Pessimista;Doméstico;SNBN;Total;2035;30706,0
Pessimista;Doméstico;SNBN;Total;2036;31394,0
Pessimista;Doméstico;SNBN;Total;2037;32122,0
Pessimista;Doméstico;SNBN;Total;2038;32790,0
Pessimista;Doméstico;SNBN;Total;2039;33502,0
Pessimista;Doméstico;SNBN;Total;2040;34132,0
Pessimista;Doméstico;SNBN;Total;2041;34824,0
Pessimista;Doméstico;SNBN;Total;2042;35436,0
Pessimista;Doméstico;SNBN;Total;2043;36098,0
Pessimista;Doméstico;SNBN;Total;2044;36692,0
Pessimista;Doméstico;SNBN;Total;2045;37362,0
Pessimista;Doméstico;SNBN;Total;2046;37642,0
Pessimista;Doméstico;SNBN;Total;2047;38006,0
Pessimista;Doméstico;SNBN;Total;2048;38288,0
Pessimista;Doméstico;SNBN;Total;2049;38658,0
Pessimista;Doméstico;SNBN;Total;2050;38956,0
Pessimista;Doméstico;SNBN;Total;2051;39346,0
Pessimista;Doméstico;SNBN;Total;2052;39748,0
Pessimista;Doméstico;SNBN;Total;2053;40150,0
Pessimista;Doméstico;SNBN;Total;2054;40560,0
Pessimista;Doméstico;SNBR;Total;2025;96124,785798
Pessimista;Doméstico;SNBR;Total;2026;99537,761173
Pessimista;Doméstico;SNBR;Total;2027;102638,667482
Pessimista;Doméstico;SNBR;Total;2028;105283,700182
Pessimista;Doméstico;SNBR;Total;2029;107832,861351
Pessimista;Doméstico;SNBR;Total;2030;110323,953071
Pessimista;Doméstico;SNBR;Total;2031;112779,110809
Pessimista;Doméstico;SNBR;Total;2032;115221,290581
Pessimista;Doméstico;SNBR;Total;2033;117681,283063
Pessimista;Doméstico;SNBR;Total;2034;120161,747499
Pessimista;Doméstico;SNBR;Total;2035;122684,909862
Pessimista;Doméstico;SNBR;Total;2036;125256,624133
Pessimista;Doméstico;SNBR;Total;2037;127884,846769
Pessimista;Doméstico;SNBR;Total;2038;130567,225115
Pessimista;Doméstico;SNBR;Total;2039;133319,475804
Pessimista;Doméstico;SNBR;Total;2040;136147,399222
Pessimista;Doméstico;SNBR;Total;2041;139032,868206
Pessimista;Doméstico;SNBR;Total;2042;141995,894776
Pessimista;Doméstico;SNBR;Total;2043;145020,288741
Pessimista;Doméstico;SNBR;Total;2044;148133,966967
Pessimista;Doméstico;SNBR;Total;2045;151296,952912
Pessimista;Doméstico;SNBR;Total;2046;154485,204348
Pessimista;Doméstico;SNBR;Total;2047;157692,635229
Pessimista;Doméstico;SNBR;Total;2048;160977,4827
Pessimista;Doméstico;SNBR;Total;2049;164313,68179
Pessimista;Doméstico;SNBR;Total;2050;167729,23856
Pessimista;Doméstico;SNBR;Total;2051;171300,37205
Pessimista;Doméstico;SNBR;Total;2052;174986,81884
Pessimista;Doméstico;SNBR;Total;2053;178759,33025
Pessimista;Doméstico;SNBR;Total;2054;182619,44793
Pessimista;Doméstico;SNCL;Total;2025;0,0
Pessimista;Doméstico;SNCL;Total;2026;0,0
Pessimista;Doméstico;SNCL;Total;2027;0,0
Pessimista;Doméstico;SNCL;Total;2028;0,0
Pessimista;Doméstico;SNCL;Total;2029;0,0
Pessimista;Doméstico;SNCL;Total;2030;0,0
Pessimista;Doméstico;SNCL;Total;2031;0,0
Pessimista;Doméstico;SNCL;Total;2032;0,0
Pessimista;Doméstico;SNCL;Total;2033;0,0
Pessimista;Doméstico;SNCL;Total;2034;0,0
Pessimista;Doméstico;SNCL;Total;2035;0,0
Pessimista;Doméstico;SNCL;Total;2036;0,0
Pessimista;Doméstico;SNCL;Total;2037;0,0
Pessimista;Doméstico;SNCL;Total;2038;0,0
Pessimista;Doméstico;SNCL;Total;2039;0,0
Pessimista;Doméstico;SNCL;Total;2040;0,0
Pessimista;Doméstico;SNCL;Total;2041;0,0
Pessimista;Doméstico;SNCL;Total;2042;0,0
Pessimista;Doméstico;SNCL;Total;2043;0,0
Pessimista;Doméstico;SNCL;Total;2044;0,0
Pessimista;Doméstico;SNCL;Total;2045;0,0
Pessimista;Doméstico;SNCL;Total;2046;0,0
Pessimista;Doméstico;SNCL;Total;2047;0,0
Pessimista;Doméstico;SNCL;Total;2048;0,0
Pessimista;Doméstico;SNCL;Total;2049;0,0
Pessimista;Doméstico;SNCL;Total;2050;0,0
Pessimista;Doméstico;SNCL;Total;2051;0,0
Pessimista;Doméstico;SNCL;Total;2052;0,0
Pessimista;Doméstico;SNCL;Total;2053;0,0
Pessimista;Doméstico;SNCL;Total;2054;0,0
Pessimista;Doméstico;SNCP;Total;2025;7294,0
Pessimista;Doméstico;SNCP;Total;2026;7220,0
Pessimista;Doméstico;SNCP;Total;2027;7438,0
Pessimista;Doméstico;SNCP;Total;2028;7704,0
Pessimista;Doméstico;SNCP;Total;2029;8010,0
Pessimista;Doméstico;SNCP;Total;2030;8334,0
Pessimista;Doméstico;SNCP;Total;2031;8674,0
Pessimista;Doméstico;SNCP;Total;2032;9024,0
Pessimista;Doméstico;SNCP;Total;2033;9388,0
Pessimista;Doméstico;SNCP;Total;2034;9762,0
Pessimista;Doméstico;SNCP;Total;2035;10158,0
Pessimista;Doméstico;SNCP;Total;2036;10568,0
Pessimista;Doméstico;SNCP;Total;2037;11000,0
Pessimista;Doméstico;SNCP;Total;2038;11452,0
Pessimista;Doméstico;SNCP;Total;2039;11926,0
Pessimista;Doméstico;SNCP;Total;2040;12420,0
Pessimista;Doméstico;SNCP;Total;2041;12942,0
Pessimista;Doméstico;SNCP;Total;2042;13486,0
Pessimista;Doméstico;SNCP;Total;2043;14060,0
Pessimista;Doméstico;SNCP;Total;2044;14660,0
Pessimista;Doméstico;SNCP;Total;2045;15288,0
Pessimista;Doméstico;SNCP;Total;2046;15960,0
Pessimista;Doméstico;SNCP;Total;2047;16662,0
Pessimista;Doméstico;SNCP;Total;2048;17398,0
Pessimista;Doméstico;SNCP;Total;2049;18172,0
Pessimista;Doméstico;SNCP;Total;2050;18978,0
Pessimista;Doméstico;SNCP;Total;2051;19838,0
Pessimista;Doméstico;SNCP;Total;2052;20738,0
Pessimista;Doméstico;SNCP;Total;2053;21684,0
Pessimista;Doméstico;SNCP;Total;2054;22676,0
Pessimista;Doméstico;SNCZ;Total;2025;69550,0
Pessimista;Doméstico;SNCZ;Total;2026;75134,0
Pessimista;Doméstico;SNCZ;Total;2027;78756,0
Pessimista;Doméstico;SNCZ;Total;2028;81326,0
Pessimista;Doméstico;SNCZ;Total;2029;83254,0
Pessimista;Doméstico;SNCZ;Total;2030;84798,0
Pessimista;Doméstico;SNCZ;Total;2031;86072,0
Pessimista;Doméstico;SNCZ;Total;2032;87184,0
Pessimista;Doméstico;SNCZ;Total;2033;88204,0
Pessimista;Doméstico;SNCZ;Total;2034;89174,0
Pessimista;Doméstico;SNCZ;Total;2035;90130,0
Pessimista;Doméstico;SNCZ;Total;2036;91072,0
Pessimista;Doméstico;SNCZ;Total;2037;92028,0
Pessimista;Doméstico;SNCZ;Total;2038;92998,0
Pessimista;Doméstico;SNCZ;Total;2039;93974,0
Pessimista;Doméstico;SNCZ;Total;2040;94976,0
Pessimista;Doméstico;SNCZ;Total;2041;95990,0
Pessimista;Doméstico;SNCZ;Total;2042;97030,0
Pessimista;Doméstico;SNCZ;Total;2043;98074,0
Pessimista;Doméstico;SNCZ;Total;2044;99152,0
Pessimista;Doméstico;SNCZ;Total;2045;100230,0
Pessimista;Doméstico;SNCZ;Total;2046;101230,0
Pessimista;Doméstico;SNCZ;Total;2047;102244,0
Pessimista;Doméstico;SNCZ;Total;2048;103286,0
Pessimista;Doméstico;SNCZ;Total;2049;104336,0
Pessimista;Doméstico;SNCZ;Total;2050;105402,0
Pessimista;Doméstico;SNCZ;Total;2051;106524,0
Pessimista;Doméstico;SNCZ;Total;2052;107686,0
Pessimista;Doméstico;SNCZ;Total;2053;108862,0
Pessimista;Doméstico;SNCZ;Total;2054;110064,0
Pessimista;Doméstico;SNDB;Total;2025;30138,0
Pessimista;Doméstico;SNDB;Total;2026;30970,0
Pessimista;Doméstico;SNDB;Total;2027;32072,0
Pessimista;Doméstico;SNDB;Total;2028;33330,0
Pessimista;Doméstico;SNDB;Total;2029;34444,0
Pessimista;Doméstico;SNDB;Total;2030;35612,0
Pessimista;Doméstico;SNDB;Total;2031;36624,0
Pessimista;Doméstico;SNDB;Total;2032;37726,0
Pessimista;Doméstico;SNDB;Total;2033;38714,0
Pessimista;Doméstico;SNDB;Total;2034;39820,0
Pessimista;Doméstico;SNDB;Total;2035;40828,0
Pessimista;Doméstico;SNDB;Total;2036;41966,0
Pessimista;Doméstico;SNDB;Total;2037;43014,0
Pessimista;Doméstico;SNDB;Total;2038;44198,0
Pessimista;Doméstico;SNDB;Total;2039;45292,0
Pessimista;Doméstico;SNDB;Total;2040;46594,0
Pessimista;Doméstico;SNDB;Total;2041;47764,0
Pessimista;Doméstico;SNDB;Total;2042;49122,0
Pessimista;Doméstico;SNDB;Total;2043;50354,0
Pessimista;Doméstico;SNDB;Total;2044;51780,0
Pessimista;Doméstico;SNDB;Total;2045;53094,0
Pessimista;Doméstico;SNDB;Total;2046;54626,0
Pessimista;Doméstico;SNDB;Total;2047;56062,0
Pessimista;Doméstico;SNDB;Total;2048;57678,0
Pessimista;Doméstico;SNDB;Total;2049;59176,0
Pessimista;Doméstico;SNDB;Total;2050;60914,0
Pessimista;Doméstico;SNDB;Total;2051;62518,0
Pessimista;Doméstico;SNDB;Total;2052;64178,0
Pessimista;Doméstico;SNDB;Total;2053;65880,0
Pessimista;Doméstico;SNDB;Total;2054;67624,0
Pessimista;Doméstico;SNDC;Total;2025;12076,0
Pessimista;Doméstico;SNDC;Total;2026;12170,0
Pessimista;Doméstico;SNDC;Total;2027;12350,0
Pessimista;Doméstico;SNDC;Total;2028;12546,0
Pessimista;Doméstico;SNDC;Total;2029;12714,0
Pessimista;Doméstico;SNDC;Total;2030;12920,0
Pessimista;Doméstico;SNDC;Total;2031;13070,0
Pessimista;Doméstico;SNDC;Total;2032;13264,0
Pessimista;Doméstico;SNDC;Total;2033;13392,0
Pessimista;Doméstico;SNDC;Total;2034;13580,0
Pessimista;Doméstico;SNDC;Total;2035;13702,0
Pessimista;Doméstico;SNDC;Total;2036;13878,0
Pessimista;Doméstico;SNDC;Total;2037;14006,0
Pessimista;Doméstico;SNDC;Total;2038;14178,0
Pessimista;Doméstico;SNDC;Total;2039;14316,0
Pessimista;Doméstico;SNDC;Total;2040;14498,0
Pessimista;Doméstico;SNDC;Total;2041;14652,0
Pessimista;Doméstico;SNDC;Total;2042;14842,0
Pessimista;Doméstico;SNDC;Total;2043;14998,0
Pessimista;Doméstico;SNDC;Total;2044;15194,0
Pessimista;Doméstico;SNDC;Total;2045;15360,0
Pessimista;Doméstico;SNDC;Total;2046;15544,0
Pessimista;Doméstico;SNDC;Total;2047;15694,0
Pessimista;Doméstico;SNDC;Total;2048;15880,0
Pessimista;Doméstico;SNDC;Total;2049;16040,0
Pessimista;Doméstico;SNDC;Total;2050;16218,0
Pessimista;Doméstico;SNDC;Total;2051;16386,0
Pessimista;Doméstico;SNDC;Total;2052;16556,0
Pessimista;Doméstico;SNDC;Total;2053;16736,0
Pessimista;Doméstico;SNDC;Total;2054;16912,0
Pessimista;Doméstico;SNDV;Total;2025;116294,0
Pessimista;Doméstico;SNDV;Total;2026;125380,0
Pessimista;Doméstico;SNDV;Total;2027;131082,0
Pessimista;Doméstico;SNDV;Total;2028;134962,0
Pessimista;Doméstico;SNDV;Total;2029;137762,0
Pessimista;Doméstico;SNDV;Total;2030;139892,0
Pessimista;Doméstico;SNDV;Total;2031;141578,0
Pessimista;Doméstico;SNDV;Total;2032;143014,0
Pessimista;Doméstico;SNDV;Total;2033;144282,0
Pessimista;Doméstico;SNDV;Total;2034;145484,0
Pessimista;Doméstico;SNDV;Total;2035;146636,0
Pessimista;Doméstico;SNDV;Total;2036;147804,0
Pessimista;Doméstico;SNDV;Total;2037;148970,0
Pessimista;Doméstico;SNDV;Total;2038;150174,0
Pessimista;Doméstico;SNDV;Total;2039;151392,0
Pessimista;Doméstico;SNDV;Total;2040;152652,0
Pessimista;Doméstico;SNDV;Total;2041;153934,0
Pessimista;Doméstico;SNDV;Total;2042;155240,0
Pessimista;Doméstico;SNDV;Total;2043;156596,0
Pessimista;Doméstico;SNDV;Total;2044;157966,0
Pessimista;Doméstico;SNDV;Total;2045;159360,0
Pessimista;Doméstico;SNDV;Total;2046;160776,0
Pessimista;Doméstico;SNDV;Total;2047;162212,0
Pessimista;Doméstico;SNDV;Total;2048;163678,0
Pessimista;Doméstico;SNDV;Total;2049;165142,0
Pessimista;Doméstico;SNDV;Total;2050;166648,0
Pessimista;Doméstico;SNDV;Total;2051;168228,0
Pessimista;Doméstico;SNDV;Total;2052;169858,0
Pessimista;Doméstico;SNDV;Total;2053;171522,0
Pessimista;Doméstico;SNDV;Total;2054;173208,0
Pessimista;Doméstico;SNEB;Total;2025;16050,0
Pessimista;Doméstico;SNEB;Total;2026;16512,072201575
Pessimista;Doméstico;SNEB;Total;2027;17140,072568325
Pessimista;Doméstico;SNEB;Total;2028;17744,073692288
Pessimista;Doméstico;SNEB;Total;2029;18354,074593185
Pessimista;Doméstico;SNEB;Total;2030;18914,07544333
Pessimista;Doméstico;SNEB;Total;2031;19476,076259813
Pessimista;Doméstico;SNEB;Total;2032;19994,077061041
Pessimista;Doméstico;SNEB;Total;2033;20516,077859891
Pessimista;Doméstico;SNEB;Total;2034;21002,078663982
Pessimista;Doméstico;SNEB;Total;2035;21514,079477958
Pessimista;Doméstico;SNEB;Total;2036;21982,080303874
Pessimista;Doméstico;SNEB;Total;2037;22484,081143899
Pessimista;Doméstico;SNEB;Total;2038;22954,08199664
Pessimista;Doméstico;SNEB;Total;2039;23444,082860647
Pessimista;Doméstico;SNEB;Total;2040;23902,083735784
Pessimista;Doméstico;SNEB;Total;2041;24394,084622216
Pessimista;Doméstico;SNEB;Total;2042;24836,085521971
Pessimista;Doméstico;SNEB;Total;2043;25322,08643386
Pessimista;Doméstico;SNEB;Total;2044;25768,087358035
Pessimista;Doméstico;SNEB;Total;2045;26258,088295732
Pessimista;Doméstico;SNEB;Total;2046;26518,089247187
Pessimista;Doméstico;SNEB;Total;2047;26812,090211802
Pessimista;Doméstico;SNEB;Total;2048;27076,091193265
Pessimista;Doméstico;SNEB;Total;2049;27384,092191037
Pessimista;Doméstico;SNEB;Total;2050;27656,093205493
Pessimista;Doméstico;SNEB;Total;2051;27980,094293946
Pessimista;Doméstico;SNEB;Total;2052;28308,095425992
Pessimista;Doméstico;SNEB;Total;2053;28640,096584913
Pessimista;Doméstico;SNEB;Total;2054;28976,097764677
Pessimista;Doméstico;SNFX;Total;2025;8292,0
Pessimista;Doméstico;SNFX;Total;2026;8364,0
Pessimista;Doméstico;SNFX;Total;2027;8488,0
Pessimista;Doméstico;SNFX;Total;2028;8636,0
Pessimista;Doméstico;SNFX;Total;2029;8746,0
Pessimista;Doméstico;SNFX;Total;2030;8880,0
Pessimista;Doméstico;SNFX;Total;2031;8978,0
Pessimista;Doméstico;SNFX;Total;2032;9092,0
Pessimista;Doméstico;SNFX;Total;2033;9174,0
Pessimista;Doméstico;SNFX;Total;2034;9280,0
Pessimista;Doméstico;SNFX;Total;2035;9356,0
Pessimista;Doméstico;SNFX;Total;2036;9460,0
Pessimista;Doméstico;SNFX;Total;2037;9538,0
Pessimista;Doméstico;SNFX;Total;2038;9642,0
Pessimista;Doméstico;SNFX;Total;2039;9718,0
Pessimista;Doméstico;SNFX;Total;2040;9830,0
Pessimista;Doméstico;SNFX;Total;2041;9914,0
Pessimista;Doméstico;SNFX;Total;2042;10030,0
Pessimista;Doméstico;SNFX;Total;2043;10118,0
Pessimista;Doméstico;SNFX;Total;2044;10236,0
Pessimista;Doméstico;SNFX;Total;2045;10324,0
Pessimista;Doméstico;SNFX;Total;2046;10436,0
Pessimista;Doméstico;SNFX;Total;2047;10518,0
Pessimista;Doméstico;SNFX;Total;2048;10632,0
Pessimista;Doméstico;SNFX;Total;2049;10716,0
Pessimista;Doméstico;SNFX;Total;2050;10822,0
Pessimista;Doméstico;SNFX;Total;2051;10910,0
Pessimista;Doméstico;SNFX;Total;2052;11002,0
Pessimista;Doméstico;SNFX;Total;2053;11096,0
Pessimista;Doméstico;SNFX;Total;2054;11186,0
Pessimista;Doméstico;SNGI;Total;2025;25954,0
Pessimista;Doméstico;SNGI;Total;2026;26524,0
Pessimista;Doméstico;SNGI;Total;2027;27068,0
Pessimista;Doméstico;SNGI;Total;2028;27468,0
Pessimista;Doméstico;SNGI;Total;2029;27804,0
Pessimista;Doméstico;SNGI;Total;2030;28104,0
Pessimista;Doméstico;SNGI;Total;2031;28376,0
Pessimista;Doméstico;SNGI;Total;2032;28626,0
Pessimista;Doméstico;SNGI;Total;2033;28864,0
Pessimista;Doméstico;SNGI;Total;2034;29094,0
Pessimista;Doméstico;SNGI;Total;2035;29322,0
Pessimista;Doméstico;SNGI;Total;2036;29556,0
Pessimista;Doméstico;SNGI;Total;2037;29794,0
Pessimista;Doméstico;SNGI;Total;2038;30030,0
Pessimista;Doméstico;SNGI;Total;2039;30278,0
Pessimista;Doméstico;SNGI;Total;2040;30532,0
Pessimista;Doméstico;SNGI;Total;2041;30788,0
Pessimista;Doméstico;SNGI;Total;2042;31060,0
Pessimista;Doméstico;SNGI;Total;2043;31334,0
Pessimista;Doméstico;SNGI;Total;2044;31612,0
Pessimista;Doméstico;SNGI;Total;2045;31894,0
Pessimista;Doméstico;SNGI;Total;2046;32186,0
Pessimista;Doméstico;SNGI;Total;2047;32478,0
Pessimista;Doméstico;SNGI;Total;2048;32780,0
Pessimista;Doméstico;SNGI;Total;2049;33076,0
Pessimista;Doméstico;SNGI;Total;2050;33386,0
Pessimista;Doméstico;SNGI;Total;2051;33704,0
Pessimista;Doméstico;SNGI;Total;2052;34042,0
Pessimista;Doméstico;SNGI;Total;2053;34378,0
Pessimista;Doméstico;SNGI;Total;2054;34716,0
Pessimista;Doméstico;SNGN;Total;2025;0,0
Pessimista;Doméstico;SNGN;Total;2026;0,0
Pessimista;Doméstico;SNGN;Total;2027;0,0
Pessimista;Doméstico;SNGN;Total;2028;0,0
Pessimista;Doméstico;SNGN;Total;2029;0,0
Pessimista;Doméstico;SNGN;Total;2030;0,0
Pessimista;Doméstico;SNGN;Total;2031;0,0
Pessimista;Doméstico;SNGN;Total;2032;0,0
Pessimista;Doméstico;SNGN;Total;2033;0,0
Pessimista;Doméstico;SNGN;Total;2034;0,0
Pessimista;Doméstico;SNGN;Total;2035;0,0
Pessimista;Doméstico;SNGN;Total;2036;0,0
Pessimista;Doméstico;SNGN;Total;2037;0,0
Pessimista;Doméstico;SNGN;Total;2038;0,0
Pessimista;Doméstico;SNGN;Total;2039;0,0
Pessimista;Doméstico;SNGN;Total;2040;0,0
Pessimista;Doméstico;SNGN;Total;2041;0,0
Pessimista;Doméstico;SNGN;Total;2042;0,0
Pessimista;Doméstico;SNGN;Total;2043;0,0
Pessimista;Doméstico;SNGN;Total;2044;0,0
Pessimista;Doméstico;SNGN;Total;2045;0,0
Pessimista;Doméstico;SNGN;Total;2046;0,0
Pessimista;Doméstico;SNGN;Total;2047;0,0
Pessimista;Doméstico;SNGN;Total;2048;0,0
Pessimista;Doméstico;SNGN;Total;2049;0,0
Pessimista;Doméstico;SNGN;Total;2050;0,0
Pessimista;Doméstico;SNGN;Total;2051;0,0
Pessimista;Doméstico;SNGN;Total;2052;0,0
Pessimista;Doméstico;SNGN;Total;2053;0,0
Pessimista;Doméstico;SNGN;Total;2054;0,0
Pessimista;Doméstico;SNHS;Total;2025;3564,0
Pessimista;Doméstico;SNHS;Total;2026;3541,356857104
Pessimista;Doméstico;SNHS;Total;2027;3572,259831303
Pessimista;Doméstico;SNHS;Total;2028;3609,228008855
Pessimista;Doméstico;SNHS;Total;2029;3646,365304633
Pessimista;Doméstico;SNHS;Total;2030;3685,18228772
Pessimista;Doméstico;SNHS;Total;2031;3716,430682601
Pessimista;Doméstico;SNHS;Total;2032;3745,159894314
Pessimista;Doméstico;SNHS;Total;2033;3774,477656301
Pessimista;Doméstico;SNHS;Total;2034;3801,148743668
Pessimista;Doméstico;SNHS;Total;2035;3830,514932876
Pessimista;Doméstico;SNHS;Total;2036;3861,145235238
Pessimista;Doméstico;SNHS;Total;2037;3890,546803157
Pessimista;Doméstico;SNHS;Total;2038;3921,147602817
Pessimista;Doméstico;SNHS;Total;2039;3950,575541725
Pessimista;Doméstico;SNHS;Total;2040;3985,154535797
Pessimista;Doméstico;SNHS;Total;2041;4018,602370446
Pessimista;Doméstico;SNHS;Total;2042;4053,165090618
Pessimista;Doméstico;SNHS;Total;2043;4088,628009577
Pessimista;Doméstico;SNHS;Total;2044;4125,17847551
Pessimista;Doméstico;SNHS;Total;2045;4158,652812866
Pessimista;Doméstico;SNHS;Total;2046;4197,194029644
