ICAO;Sentido;Cenário;Ano;Carga (kg)
SBFI;Importação;Transformador;2025;813,6316005
SBFI;Importação;Transformador;2026;1860,042304
SBFI;Importação;Transformador;2027;2414,56537
SBFI;Importação;Transformador;2028;2730,81651
SBFI;Importação;Transformador;2029;2962,145726
SBFI;Importação;Transformador;2030;3169,99379
SBFI;Importação;Transformador;2031;3375,996241
SBFI;Importação;Transformador;2032;3587,471146
SBFI;Importação;Transformador;2033;3806,600922
SBFI;Importação;Transformador;2034;4033,951012
SBFI;Importação;Transformador;2035;4269,503737
SBFI;Importação;Transformador;2036;4513,157421
SBFI;Importação;Transformador;2037;4764,766737
SBFI;Importação;Transformador;2038;5024,301921
SBFI;Importação;Transformador;2039;5291,7769
SBFI;Importação;Transformador;2040;5567,323311
SBFI;Importação;Transformador;2041;5851,145025
SBFI;Importação;Transformador;2042;6143,544362
SBFI;Importação;Transformador;2043;6444,879305
SBFI;Importação;Transformador;2044;6755,596054
SBFI;Importação;Transformador;2045;7076,176847
SBFI;Importação;Transformador;2046;7407,163143
SBFI;Importação;Transformador;2047;7749,123719
SBFI;Importação;Transformador;2048;8102,661311
SBFI;Importação;Transformador;2049;8468,383584
SBFI;Importação;Transformador;2050;8846,915963
SBFI;Importação;Transformador;2051;9238,872354
SBFI;Importação;Transformador;2052;9644,86791
SBFI;Importação;Transformador;2053;10065,50224
SBFI;Importação;Transformador;2054;10501,36757
SBBE;Total;Observado;2024;258903
SBBR;Total;Observado;2024;2282795
SBCB;Total;Observado;2024;321853
SBCF;Total;Observado;2024;5886537
SBCT;Total;Observado;2024;8684349
SBEG;Total;Observado;2024;37036127
SBFI;Total;Observado;2024;398
SBFL;Total;Observado;2024;4922804
SBFZ;Total;Observado;2024;10159174
SBGL;Total;Observado;2024;61263383
SBGR;Total;Observado;2024;492563355
SBKP;Total;Observado;2024;252239445
SBMO;Total;Observado;2024;420
SBPA;Total;Observado;2024;750297
SBRF;Total;Observado;2024;8928231
SBSG;Total;Observado;2024;75899
SBSJ;Exportação;Transformador;2053;366688,1251
SBSL;Total;Observado;2024;16140
SBSV;Total;Observado;2024;5665975
SBVT;Total;Observado;2024;1323930
SBBE;Total;Tendencial;2024;258903
SBBR;Total;Tendencial;2024;2282795
SBCB;Total;Tendencial;2024;321853
SBCF;Total;Tendencial;2024;5886537
SBCT;Total;Tendencial;2024;8684349
SBEG;Total;Tendencial;2024;37036127
SBFI;Total;Tendencial;2024;398
SBFL;Total;Tendencial;2024;4922804
SBFZ;Total;Tendencial;2024;10159174
SBGL;Total;Tendencial;2024;61263383
SBGR;Total;Tendencial;2024;492563355
SBKP;Total;Tendencial;2024;252239445
SBMO;Total;Tendencial;2024;420
SBPA;Total;Tendencial;2024;750297
SBRF;Total;Tendencial;2024;8928231
SBSG;Total;Tendencial;2024;75899
SBSJ;Importação;Transformador;2053;9016461,468
SBSL;Total;Tendencial;2024;16140
SBSV;Total;Tendencial;2024;5665975
SBVT;Total;Tendencial;2024;1323930
SBBE;Total;Transformador;2024;258903
SBBR;Total;Transformador;2024;2282795
SBCB;Total;Transformador;2024;321853
SBCF;Total;Transformador;2024;5886537
SBCT;Total;Transformador;2024;8684349
SBEG;Total;Transformador;2024;37036127
SBFI;Total;Transformador;2024;398
SBFL;Total;Transformador;2024;4922804
SBFZ;Total;Transformador;2024;10159174
SBGL;Total;Transformador;2024;61263383
SBGR;Total;Transformador;2024;492563355
SBKP;Total;Transformador;2024;252239445
SBMO;Total;Transformador;2024;420
SBPA;Total;Transformador;2024;750297
SBRF;Total;Transformador;2024;8928231
SBSG;Total;Transformador;2024;75899
SBSJ;Exportação;Transformador;2054;374941,5544
SBSL;Total;Transformador;2024;16140
SBSV;Total;Transformador;2024;5665975
SBVT;Total;Transformador;2024;1323930
SBBE;Total;Pessimista;2024;258903
SBBR;Total;Pessimista;2024;2282795
SBCB;Total;Pessimista;2024;321853
SBCF;Total;Pessimista;2024;5886537
SBCT;Total;Pessimista;2024;8684349
SBEG;Total;Pessimista;2024;37036127
SBFI;Total;Pessimista;2024;398
SBFL;Total;Pessimista;2024;4922804
SBFZ;Total;Pessimista;2024;10159174
SBGL;Total;Pessimista;2024;61263383
SBGR;Total;Pessimista;2024;492563355
SBKP;Total;Pessimista;2024;252239445
SBMO;Total;Pessimista;2024;420
SBPA;Total;Pessimista;2024;750297
SBRF;Total;Pessimista;2024;8928231
SBSG;Total;Pessimista;2024;75899
SBSJ;Importação;Transformador;2054;9338327,626
SBSL;Total;Pessimista;2024;16140
SBSV;Total;Pessimista;2024;5665975
SBVT;Total;Pessimista;2024;1323930
