ICAO;cenario;Ano; Carga (kg) 
SBJA;Tendencial;2039;76059,69393
SBJA;Tendencial;2040;78868,50132
SBJA;Tendencial;2041;81719,03751
SBJA;Tendencial;2042;84617,03706
SBJA;Tendencial;2043;87566,79068
SBJA;Tendencial;2044;90571,92592
SBJA;Tendencial;2045;93635,156
SBJA;Tendencial;2046;96758,82807
SBJA;Tendencial;2047;99944,59182
SBJA;Tendencial;2048;103193,903
SBJA;Tendencial;2049;106507,7124
SBJA;Tendencial;2050;109886,8461
SBJA;Tendencial;2051;113331,8004
SBJA;Tendencial;2052;116843,1053
SBJA;Tendencial;2053;120421,1416
SBJA;Tendencial;2054;124066,4899
SBJA;Pessimista;2025;56601,56091
SBJA;Pessimista;2026;41171,63
SBJA;Pessimista;2027;37981,20336
SBJA;Pessimista;2028;39744,58549
SBJA;Pessimista;2029;42856,95738
SBJA;Pessimista;2030;45897,21089
SBJA;Pessimista;2031;48501,33083
SBJA;Pessimista;2032;50689,04513
SBJA;Pessimista;2033;52569,18946
SBJA;Pessimista;2034;54243,85617
SBJA;Pessimista;2035;55787,15973
SBJA;Pessimista;2036;57249,54288
SBJA;Pessimista;2037;58663,63149
SBJA;Pessimista;2038;60051,13616
SBJA;Pessimista;2039;61426,38305
SBJA;Pessimista;2040;62799,45692
SBJA;Pessimista;2041;64177,16771
SBJA;Pessimista;2042;65564,665
SBJA;Pessimista;2043;66965,44021
SBJA;Pessimista;2044;68382,15857
SBJA;Pessimista;2045;69816,53135
SBJA;Pessimista;2046;71269,84957
SBJA;Pessimista;2047;72742,73977
SBJA;Pessimista;2048;74235,6206
SBJA;Pessimista;2049;75748,45949
SBJA;Pessimista;2050;77281,10615
SBJA;Pessimista;2051;78833,13214
SBJA;Pessimista;2052;80404,13707
SBJA;Pessimista;2053;81993,60165
SBJA;Pessimista;2054;83601,17022
SBJA;Transformador;2025;56601,56091
SBJA;Transformador;2026;42314,05804
SBJA;Transformador;2027;40548,65554
SBJA;Transformador;2028;44033,23946
SBJA;Transformador;2029;49105,91109
SBJA;Transformador;2030;54273,75951
SBJA;Transformador;2031;59121,71442
SBJA;Transformador;2032;63642,25529
SBJA;Transformador;2033;67932,65937
SBJA;Transformador;2034;72091,82075
SBJA;Transformador;2035;76194,42669
SBJA;Transformador;2036;80293,22071
SBJA;Transformador;2037;84423,69275
SBJA;Transformador;2038;88610,72379
SBJA;Transformador;2039;92871,87126
SBJA;Transformador;2040;97220,5772
SBJA;Transformador;2041;101666,9824
SBJA;Transformador;2042;106219,6864
SBJA;Transformador;2043;110885,5926
SBJA;Transformador;2044;115670,8514
SBJA;Transformador;2045;120580,6116
SBJA;Transformador;2046;125619,6571
SBJA;Transformador;2047;130792,0298
SBJA;Transformador;2048;136101,6064
SBJA;Transformador;2049;141551,7318
SBJA;Transformador;2050;147145,6557
SBJA;Transformador;2051;152886,2855
SBJA;Transformador;2052;158776,6133
SBJA;Transformador;2053;164819,4965
SBJA;Transformador;2054;171018,079
SBJA;Observado;2015;280
SBJA;Observado;2016;6631
SBJA;Observado;2017;73693
SBJA;Observado;2018;102259
SBJA;Observado;2019;131623
SBJA;Observado;2020;26071
SBJA;Observado;2021;56781
SBJA;Observado;2022;113897
SBJA;Observado;2023;142826
SBJA;Observado;2024;186599
SBJA;Tendencial;2024;186599
SBJA;Transformador;2024;186599
SBJA;Pessimista;2024;186599
SBJD;Pessimista;2024;3086
SBJE;Tendencial;2025;267653,3454
SBJE;Tendencial;2026;262694,4952
SBJE;Tendencial;2027;265841,3719
SBJE;Tendencial;2028;270779,2325
SBJE;Tendencial;2029;275932,8468
SBJE;Tendencial;2030;280933,8738
SBJE;Tendencial;2031;285770,0416
SBJE;Tendencial;2032;290498,3365
SBJE;Tendencial;2033;295185,9792
SBJE;Tendencial;2034;299879,6486
SBJE;Tendencial;2035;304615,7859
SBJE;Tendencial;2036;309416,1164
SBJE;Tendencial;2037;314296,9901
SBJE;Tendencial;2038;319267,3871
SBJE;Tendencial;2039;324334,3791
SBJE;Tendencial;2040;329501,5658
SBJE;Tendencial;2041;334771,9839
SBJE;Tendencial;2042;340147,1606
SBJE;Tendencial;2043;345628,5223
SBJE;Tendencial;2044;351216,9982
SBJE;Tendencial;2045;356913,6595
SBJE;Tendencial;2046;362719,5775
SBJE;Tendencial;2047;368636,0299
SBJE;Tendencial;2048;374664,4866
SBJE;Tendencial;2049;380806,4812
SBJE;Tendencial;2050;387063,7311
SBJE;Tendencial;2051;393437,8818
SBJE;Tendencial;2052;399930,7326
SBJE;Tendencial;2053;406543,9814
SBJE;Tendencial;2054;413279,4873
SBJE;Pessimista;2025;267653,3454
SBJE;Pessimista;2026;261481,1934
SBJE;Pessimista;2027;263102,0632
SBJE;Pessimista;2028;266294,8581
SBJE;Pessimista;2029;269552,9857
SBJE;Pessimista;2030;272551,8501
SBJE;Pessimista;2031;275303,8405
SBJE;Pessimista;2032;277879,0964
SBJE;Pessimista;2033;280350,7962
SBJE;Pessimista;2034;282768,0768
SBJE;Pessimista;2035;285167,5419
SBJE;Pessimista;2036;287570,2413
SBJE;Pessimista;2037;289991,1413
SBJE;Pessimista;2038;292437,7638
SBJE;Pessimista;2039;294915,4933
SBJE;Pessimista;2040;297426,3382
SBJE;Pessimista;2041;299971,67
SBJE;Pessimista;2042;302551,4426
SBJE;Pessimista;2043;305165,4855
SBJE;Pessimista;2044;307813,1743
SBJE;Pessimista;2045;310494,0001
SBJE;Pessimista;2046;313207,4476
SBJE;Pessimista;2047;315953,1702
SBJE;Pessimista;2048;318730,9725
SBJE;Pessimista;2049;321540,6987
SBJE;Pessimista;2050;324382,3298
SBJE;Pessimista;2051;327255,7693
SBJE;Pessimista;2052;330161,0297
SBJE;Pessimista;2053;333098,0221
SBJE;Pessimista;2054;336066,7703
SBJE;Transformador;2025;267653,3454
SBJE;Transformador;2026;263776,4684
SBJE;Transformador;2027;268298,9015
SBJE;Transformador;2028;274829,0171
SBJE;Transformador;2029;281734,705
SBJE;Transformador;2030;288611,3732
SBJE;Transformador;2031;295426,6906
SBJE;Transformador;2032;302227,4886
SBJE;Transformador;2033;309077,1635
SBJE;Transformador;2034;316021,7045
SBJE;Transformador;2035;323098,9931
SBJE;Transformador;2036;330333,02
SBJE;Transformador;2037;337743,1311
SBJE;Transformador;2038;345341,4447
SBJE;Transformador;2039;353138,4654
SBJE;Transformador;2040;361141,2096
SBJE;Transformador;2041;369356,2784
SBJE;Transformador;2042;377788,7494
SBJE;Transformador;2043;386443,6987
SBJE;Transformador;2044;395325,7379
SBJE;Transformador;2045;404439,7236
SBJE;Transformador;2046;413790,5983
SBJE;Transformador;2047;423383,6292
SBJE;Transformador;2048;433224,3998
SBJE;Transformador;2049;443318,668
SBJE;Transformador;2050;453672,5115
SBJE;Transformador;2051;464292,0308
SBJE;Transformador;2052;475183,6204
SBJE;Transformador;2053;486353,6659
SBJE;Transformador;2054;497808,8636
SBJE;Observado;2017;3362
SBJE;Observado;2018;28972
SBJE;Observado;2019;85086
SBJE;Observado;2020;59807
SBJE;Observado;2021;197288
SBJE;Observado;2022;194475
SBJE;Observado;2023;325263
SBJE;Observado;2024;288321
SBJE;Tendencial;2024;288321
SBJE;Transformador;2024;288321
SBJE;Pessimista;2024;288321
SBJI;Tendencial;2025;25522,06175
SBJI;Tendencial;2026;33733,22764
SBJI;Tendencial;2027;39810,6347
SBJI;Tendencial;2028;44332,63848
SBJI;Tendencial;2029;47857,38553
SBJI;Tendencial;2030;50781,46492
SBJI;Tendencial;2031;53357,93631
SBJI;Tendencial;2032;55742,80575
SBJI;Tendencial;2033;58028,04034
SBJI;Tendencial;2034;60267,86854
SBJI;Tendencial;2035;62492,97301
SBJI;Tendencial;2036;64720,9136
SBJI;Tendencial;2037;66961,09847
SBJI;Tendencial;2038;69219,16084
SBJI;Tendencial;2039;71498,10022
SBJI;Tendencial;2040;73800,34257
SBJI;Tendencial;2041;76127,76202
SBJI;Tendencial;2042;78482,50482
SBJI;Tendencial;2043;80866,7551
SBJI;Tendencial;2044;83283,15743
SBJI;Tendencial;2045;85734,38087
SBJI;Tendencial;2046;88223,45512
SBJI;Tendencial;2047;90753,32462
SBJI;Tendencial;2048;93327,08271
SBJI;Tendencial;2049;95947,58762
SBJI;Tendencial;2050;98617,64942
SBJI;Tendencial;2051;101339,7184
SBJI;Tendencial;2052;104116,0692
SBJI;Tendencial;2053;106948,5593
SBJI;Tendencial;2054;109838,8302
SBJI;Pessimista;2025;25522,06175
SBJI;Pessimista;2026;33209,67169
SBJI;Pessimista;2027;38599,01633
SBJI;Pessimista;2028;42327,72921
SBJI;Pessimista;2029;44992,08368
SBJI;Pessimista;2030;47010,11416
SBJI;Pessimista;2031;48645,93041
SBJI;Pessimista;2032;50060,69651
SBJI;Pessimista;2033;51348,56532
SBJI;Pessimista;2034;52564,45916
SBJI;Pessimista;2035;53739,14316
SBJI;Pessimista;2036;54889,98913
SBJI;Pessimista;2037;56026,17612
SBJI;Pessimista;2038;57153,05429
SBJI;Pessimista;2039;58273,36885
SBJI;Pessimista;2040;59389,22454
SBJI;Pessimista;2041;60502,14667
SBJI;Pessimista;2042;61613,8348
SBJI;Pessimista;2043;62725,95746
SBJI;Pessimista;2044;63840,51995
SBJI;Pessimista;2045;64959,47916
SBJI;Pessimista;2046;66085,03053
SBJI;Pessimista;2047;67219,22275
SBJI;Pessimista;2048;68364,15799
SBJI;Pessimista;2049;69521,67061
SBJI;Pessimista;2050;70693,49017
SBJI;Pessimista;2051;71880,99034
SBJI;Pessimista;2052;73085,35094
SBJI;Pessimista;2053;74307,37081
SBJI;Pessimista;2054;75547,64207
SBJI;Transformador;2025;25522,06175
SBJI;Transformador;2026;34199,75602
SBJI;Transformador;2027;40896,85814
SBJI;Transformador;2028;46141,99506
SBJI;Transformador;2029;50461,29221
SBJI;Transformador;2030;54233,42577
SBJI;Transformador;2031;57702,43666
SBJI;Transformador;2032;61020,42525
SBJI;Transformador;2033;64278,07091
SBJI;Transformador;2034;67529,65875
SBJI;Transformador;2035;70806,4975
SBJI;Transformador;2036;74127,04145
SBJI;Transformador;2037;77501,65128
SBJI;Transformador;2038;80936,98449
SBJI;Transformador;2039;84437,05755
SBJI;Transformador;2040;88005,39879
SBJI;Transformador;2041;91645,03339
SBJI;Transformador;2042;95359,37844
SBJI;Transformador;2043;99151,98335
SBJI;Transformador;2044;103027,0106
SBJI;Transformador;2045;106988,7531
SBJI;Transformador;2046;111042,024
SBJI;Transformador;2047;115191,6533
SBJI;Transformador;2048;119442,7603
SBJI;Transformador;2049;123800,308
SBJI;Transformador;2050;128269,3177
SBJI;Transformador;2051;132854,4951
SBJI;Transformador;2052;137560,4396
SBJI;Transformador;2053;142391,345
SBJI;Transformador;2054;147351,2287
SBJI;Observado;2004;0
SBJI;Observado;2005;30704
SBJI;Observado;2006;97442
SBJI;Observado;2007;120125
SBJI;Observado;2008;112672
SBJI;Observado;2009;23027
SBJI;Observado;2010;10542
SBJI;Observado;2011;24078
SBJI;Observado;2012;94588
SBJI;Observado;2013;33896
SBJI;Observado;2014;62484
SBJI;Observado;2015;70714
SBJI;Observado;2016;63651
SBJI;Observado;2017;77530
SBJI;Observado;2018;180352
SBJI;Observado;2019;228257
SBJI;Observado;2020;48665
SBJI;Observado;2021;91652
SBJI;Observado;2022;188155
SBJI;Observado;2023;151179
SBJI;Observado;2024;76265
SBJI;Tendencial;2024;76265
SBJI;Transformador;2024;76265
SBJI;Pessimista;2024;76265
SBJP;Tendencial;2025;8677207,196
SBJP;Tendencial;2026;7817911,512
SBJP;Tendencial;2027;7499547,809
SBJP;Tendencial;2028;7389798,298
SBJP;Tendencial;2029;7372950,311
SBJP;Tendencial;2030;7401647,02
SBJP;Tendencial;2031;7454193,049
SBJP;Tendencial;2032;7519890,122
SBJP;Tendencial;2033;7593174,063
SBJP;Tendencial;2034;7671098,554
SBJP;Tendencial;2035;7752076,66
SBJP;Tendencial;2036;7835291,748
SBJP;Tendencial;2037;7920323,267
SBJP;Tendencial;2038;8006990,62
SBJP;Tendencial;2039;8095223,961
SBJP;Tendencial;2040;8185024,087
SBJP;Tendencial;2041;8276410,401
SBJP;Tendencial;2042;8369420,345
SBJP;Tendencial;2043;8464083,247
SBJP;Tendencial;2044;8560432,171
SBJP;Tendencial;2045;8658489,448
SBJP;Tendencial;2046;8758280,328
SBJP;Tendencial;2047;8859823,166
SBJP;Tendencial;2048;8963141,875
SBJP;Tendencial;2049;9068256,953
SBJP;Tendencial;2050;9175196,058
SBJP;Tendencial;2051;9283985,609
SBJP;Tendencial;2052;9394660,115
SBJP;Tendencial;2053;9507254,438
SBJP;Tendencial;2054;9621811,393
SBJP;Pessimista;2025;8677207,196
SBJP;Pessimista;2026;7795883,37
SBJP;Pessimista;2027;7452350,508
SBJP;Pessimista;2028;7314519,694
SBJP;Pessimista;2029;7267116,134
SBJP;Pessimista;2030;7263196,293
SBJP;Pessimista;2031;7281389,356
SBJP;Pessimista;2032;7311231,055
SBJP;Pessimista;2033;7347318,934
SBJP;Pessimista;2034;7386811,628
SBJP;Pessimista;2035;7428186,881
SBJP;Pessimista;2036;7470661,484
SBJP;Pessimista;2037;7513828,366
SBJP;Pessimista;2038;7557504,687
SBJP;Pessimista;2039;7601609,428
SBJP;Pessimista;2040;7646124,994
SBJP;Pessimista;2041;7691049,518
SBJP;Pessimista;2042;7736396,151
SBJP;Pessimista;2043;7782169,989
SBJP;Pessimista;2044;7828378,722
SBJP;Pessimista;2045;7875020,244
SBJP;Pessimista;2046;7922094,647
SBJP;Pessimista;2047;7969595,911
SBJP;Pessimista;2048;8017522,543
SBJP;Pessimista;2049;8065869,989
SBJP;Pessimista;2050;8114639,432
SBJP;Pessimista;2051;8163830,73
SBJP;Pessimista;2052;8213450,008
SBJP;Pessimista;2053;8263503,199
SBJP;Pessimista;2054;8314002,091
SBJP;Transformador;2025;8677207,196
SBJP;Transformador;2026;7837574,453
SBJP;Transformador;2027;7541939,92
SBJP;Transformador;2028;7457867,107
SBJP;Transformador;2029;7469319,495
SBJP;Transformador;2030;7528622,221
SBJP;Transformador;2031;7613829,938
SBJP;Transformador;2032;7714068,539
SBJP;Transformador;2033;7823658,999
SBJP;Transformador;2034;7939589,394
SBJP;Transformador;2035;8060242,92
SBJP;Transformador;2036;8184801,651
SBJP;Transformador;2037;8312862,538
SBJP;Transformador;2038;8444277,871
SBJP;Transformador;2039;8579019,985
SBJP;Transformador;2040;8717139,789
SBJP;Transformador;2041;8858710,671
SBJP;Transformador;2042;9003828,189
SBJP;Transformador;2043;9152580,941
SBJP;Transformador;2044;9305063,63
SBJP;Transformador;2045;9461360,55
SBJP;Transformador;2046;9621560,901
SBJP;Transformador;2047;9785747,48
SBJP;Transformador;2048;9954011,002
SBJP;Transformador;2049;10126439,75
SBJP;Transformador;2050;10303132,01
SBJP;Transformador;2051;10484186,35
SBJP;Transformador;2052;10669712,82
SBJP;Transformador;2053;10859823,97
SBJP;Transformador;2054;11054644,11
SBJP;Observado;2004;1358996
SBJP;Observado;2005;1690789
SBJP;Observado;2006;1696468
SBJP;Observado;2007;1594265
SBJP;Observado;2008;1834421
SBJP;Observado;2009;1618757
SBJP;Observado;2010;2840617
SBJP;Observado;2011;3475672
SBJP;Observado;2012;3902244
SBJP;Observado;2013;3893837
SBJP;Observado;2014;4046387
SBJP;Observado;2015;3765586
SBJP;Observado;2016;3929596
SBJP;Observado;2017;4705586
SBJP;Observado;2018;5293501
SBJP;Observado;2019;4986211
SBJP;Observado;2020;2463269
SBJP;Observado;2021;2777090
SBJP;Observado;2022;3499245
SBJP;Observado;2023;6440950
SBJP;Observado;2024;8229596
SBJP;Tendencial;2024;8229596
SBJP;Transformador;2024;8229596
SBJP;Pessimista;2024;8229596
SBJR;Tendencial;2025;157080,1395
SBJR;Tendencial;2026;179902,5415
SBJR;Tendencial;2027;202791,33
SBJR;Tendencial;2028;223655,4294
SBJR;Tendencial;2029;240914,2778
SBJR;Tendencial;2030;254390,505
SBJR;Tendencial;2031;264820,5201
SBJR;Tendencial;2032;273136,978
SBJR;Tendencial;2033;280112,8915
SBJR;Tendencial;2034;286292,5619
SBJR;Tendencial;2035;292027,6433
SBJR;Tendencial;2036;297537,577
SBJR;Tendencial;2037;302954,8119
SBJR;Tendencial;2038;308359,5135
SBJR;Tendencial;2039;313799,0258
SBJR;Tendencial;2040;319302,0295
SBJR;Tendencial;2041;324885,0786
SBJR;Tendencial;2042;330558,4708
SBJR;Tendencial;2043;336327,9317
SBJR;Tendencial;2044;342197,2949
SBJR;Tendencial;2045;348168,6694
SBJR;Tendencial;2046;354243,856
SBJR;Tendencial;2047;360423,9886
SBJR;Tendencial;2048;366710,4572
SBJR;Tendencial;2049;373104,3608
SBJR;Tendencial;2050;379607,1776
SBJR;Tendencial;2051;386220,237
SBJR;Tendencial;2052;392945,291
SBJR;Tendencial;2053;399784,0373
SBJR;Tendencial;2054;406738,6125
SBJR;Pessimista;2025;157080,1395
SBJR;Pessimista;2026;178992,0431
SBJR;Pessimista;2027;200533,654
SBJR;Pessimista;2028;219683,7933
SBJR;Pessimista;2029;234975,1643
SBJR;Pessimista;2030;246336,5965
SBJR;Pessimista;2031;254572,0057
SBJR;Pessimista;2032;260645,1354
SBJR;Pessimista;2033;265337,9529
SBJR;Pessimista;2034;269193,2289
SBJR;Pessimista;2035;272557,4476
SBJR;Pessimista;2036;275644,1893
SBJR;Pessimista;2037;278580,687
SBJR;Pessimista;2038;281442,6843
SBJR;Pessimista;2039;284273,967
SBJR;Pessimista;2040;287100,2503
SBJR;Pessimista;2041;289935,6769
SBJR;Pessimista;2042;292788,4246
SBJR;Pessimista;2043;295662,4107
SBJR;Pessimista;2044;298559,773
SBJR;Pessimista;2045;301481,086
SBJR;Pessimista;2046;304426,6251
SBJR;Pessimista;2047;307396,0777
SBJR;Pessimista;2048;310389,3376
SBJR;Pessimista;2049;313406,0438
SBJR;Pessimista;2050;316446,1423
SBJR;Pessimista;2051;319509,443
SBJR;Pessimista;2052;322596,0869
SBJR;Pessimista;2053;325706,1515
SBJR;Pessimista;2054;328840,0444
SBJR;Transformador;2025;157080,1395
SBJR;Transformador;2026;180713,8263
SBJR;Transformador;2027;204814,7211
SBJR;Transformador;2028;227238,0894
SBJR;Transformador;2029;246308,8042
SBJR;Transformador;2030;261758,3332
SBJR;Transformador;2031;274264,529
SBJR;Transformador;2032;284733,2948
SBJR;Transformador;2033;293930,6467
SBJR;Transformador;2034;302403,4892
SBJR;Transformador;2035;310509,5815
SBJR;Transformador;2036;318475,2968
SBJR;Transformador;2037;326439,5876
SBJR;Transformador;2038;334488,531
SBJR;Transformador;2039;342674,6939
SBJR;Transformador;2040;351031,5302
SBJR;Transformador;2041;359579,9324
SBJR;Transformador;2042;368334,346
SBJR;Transformador;2043;377304,4236
SBJR;Transformador;2044;386497,8953
SBJR;Transformador;2045;395920,6841
SBJR;Transformador;2046;405578,473
SBJR;Transformador;2047;415476,2752
SBJR;Transformador;2048;425619,4894
SBJR;Transformador;2049;436013,2647
SBJR;Transformador;2050;446663,2872
SBJR;Transformador;2051;457575,1637
SBJR;Transformador;2052;468755,1061
SBJR;Transformador;2053;480209,372
SBJR;Transformador;2054;491944,8667
SBJR;Observado;2004;0
SBJR;Observado;2005;0
SBJR;Observado;2006;0
SBJR;Observado;2007;0
SBJR;Observado;2008;0
SBJR;Observado;2009;0
SBJR;Observado;2010;0
SBJR;Observado;2011;0
SBJR;Observado;2012;0
SBJR;Observado;2019;5122
SBJR;Observado;2020;5010
SBJR;Observado;2022;19131
SBJR;Observado;2023;195161
SBJR;Observado;2024;297497
SBJR;Tendencial;2024;297497
SBJR;Transformador;2024;297497
SBJR;Pessimista;2024;297497
SBJU;Tendencial;2025;930310,9724
SBJU;Tendencial;2026;887356,0968
SBJU;Tendencial;2027;875420,4748
SBJU;Tendencial;2028;876801,9595
SBJU;Tendencial;2029;884451,7793
SBJU;Tendencial;2030;895272,0326
SBJU;Tendencial;2031;907786,8248
SBJU;Tendencial;2032;921262,3025
SBJU;Tendencial;2033;935322,2892
SBJU;Tendencial;2034;949780,5552
SBJU;Tendencial;2035;964545,9643
SBJU;Tendencial;2036;979584,9603
SBJU;Tendencial;2037;994888,6367
SBJU;Tendencial;2038;1010464,096
SBJU;Tendencial;2039;1026322,466
SBJU;Tendencial;2040;1042477,69
SBJU;Tendencial;2041;1058940,408
SBJU;Tendencial;2042;1075720,632
SBJU;Tendencial;2043;1092823,777
SBJU;Tendencial;2044;1110253,961
SBJU;Tendencial;2045;1128011,868
SBJU;Tendencial;2046;1146097,732
SBJU;Tendencial;2047;1164509,763
SBJU;Tendencial;2048;1183246,841
SBJU;Tendencial;2049;1202307,061
SBJU;Tendencial;2050;1221689,929
SBJU;Tendencial;2051;1241395,018
SBJU;Tendencial;2052;1261423,987
SBJU;Tendencial;2053;1281779,197
SBJU;Tendencial;2054;1302465,37
SBJU;Pessimista;2025;930310,9724
SBJU;Pessimista;2026;883481,9655
SBJU;Pessimista;2027;866895,4151
SBJU;Pessimista;2028;863055,5137
SBJU;Pessimista;2029;865050,8742
SBJU;Pessimista;2030;869875,1894
SBJU;Pessimista;2031;876112,5392
SBJU;Pessimista;2032;883067,2186
SBJU;Pessimista;2033;890386,6772
SBJU;Pessimista;2034;897898,1957
SBJU;Pessimista;2035;905517,6679
SBJU;Pessimista;2036;913213,7184
SBJU;Pessimista;2037;920976,7901
SBJU;Pessimista;2038;928811,14
SBJU;Pessimista;2039;936723,925
SBJU;Pessimista;2040;944724,2301
SBJU;Pessimista;2041;952817,7064
SBJU;Pessimista;2042;961009,122
SBJU;Pessimista;2043;969298,9886
SBJU;Pessimista;2044;977686,59
SBJU;Pessimista;2045;986168,2218
SBJU;Pessimista;2046;994739,8465
SBJU;Pessimista;2047;1003395,79
SBJU;Pessimista;2048;1012131,061
SBJU;Pessimista;2049;1020940,119
SBJU;Pessimista;2050;1029818,709
SBJU;Pessimista;2051;1038762,715
SBJU;Pessimista;2052;1047769,79
SBJU;Pessimista;2053;1056838,18
SBJU;Pessimista;2054;1065968,016
SBJU;Transformador;2025;930310,9724
SBJU;Transformador;2026;890811,5641
SBJU;Transformador;2027;883070,7418
SBJU;Transformador;2028;889220,2402
SBJU;Transformador;2029;902101,08
SBJU;Transformador;2030;918542,358
SBJU;Transformador;2031;937021,2644
SBJU;Transformador;2032;956775,3968
SBJU;Transformador;2033;977412,4912
SBJU;Transformador;2034;998739,1326
SBJU;Transformador;2035;1020662,845
SBJU;Transformador;2036;1043153,261
SBJU;Transformador;2037;1066207,418
