Cenário Projeção;Natureza;ICAO;Atributo;Valor
Pessimista;domestico;SBUG;2034;450,3712982
Pessimista;domestico;SBUG;2035;453,6716234
Pessimista;domestico;SBUG;2036;457,0271778
Pessimista;domestico;SBUG;2037;460,3819074
Pessimista;domestico;SBUG;2038;463,6963273
Pessimista;domestico;SBUG;2039;467,1152092
Pessimista;domestico;SBUG;2040;470,5720644
Pessimista;domestico;SBUG;2041;474,1667578
Pessimista;domestico;SBUG;2042;477,850251
Pessimista;domestico;SBUG;2043;481,4587237
Pessimista;domestico;SBUG;2044;485,2952934
Pessimista;domestico;SBUG;2045;489,1237137
Pessimista;domestico;SBUG;2046;493,135867
Pessimista;domestico;SBUG;2047;497,2128323
Pessimista;domestico;SBUG;2048;501,4162904
Pessimista;domestico;SBUG;2049;505,6872732
Pessimista;domestico;SBUG;2050;509,975684
Pessimista;domestico;SBUG;2051;514,5022085
Pessimista;domestico;SBUG;2052;452,5747482
Pessimista;domestico;SBUG;2053;456,7278613
Pessimista;domestico;SBUG;2054;460,9337114
Pessimista;domestico;SBUL;2025;7157,368968
Pessimista;domestico;SBUL;2026;7780,774498
Pessimista;domestico;SBUL;2027;8133,15838
Pessimista;domestico;SBUL;2028;8370,381214
Pessimista;domestico;SBUL;2029;8544,070424
Pessimista;domestico;SBUL;2030;8674,415237
Pessimista;domestico;SBUL;2031;8776,943555
Pessimista;domestico;SBUL;2032;8863,342473
Pessimista;domestico;SBUL;2033;8940,200419
Pessimista;domestico;SBUL;2034;9012,22283
Pessimista;domestico;SBUL;2035;9082,256473
Pessimista;domestico;SBUL;2036;9151,730136
Pessimista;domestico;SBUL;2037;9221,531452
Pessimista;domestico;SBUL;2038;9292,27108
Pessimista;domestico;SBUL;2039;9364,775965
Pessimista;domestico;SBUL;2040;9439,377175
Pessimista;domestico;SBUL;2041;9515,399826
Pessimista;domestico;SBUL;2042;9593,812219
Pessimista;domestico;SBUL;2043;9673,435965
Pessimista;domestico;SBUL;2044;9754,415447
Pessimista;domestico;SBUL;2045;9836,597143
Pessimista;domestico;SBUL;2046;9919,963107
Pessimista;domestico;SBUL;2047;10003,59477
Pessimista;domestico;SBUL;2048;10088,8296
Pessimista;domestico;SBUL;2049;10175,05739
Pessimista;domestico;SBUL;2050;10261,86205
Pessimista;domestico;SBUL;2051;10354,87964
Pessimista;domestico;SBUL;2052;10451,29019
Pessimista;domestico;SBUL;2053;10549,24199
Pessimista;domestico;SBUL;2054;10649,03949
Pessimista;domestico;SBUR;2025;1073,021537
Pessimista;domestico;SBUR;2026;1237,342763
Pessimista;domestico;SBUR;2027;1337,367379
Pessimista;domestico;SBUR;2028;1405,042832
Pessimista;domestico;SBUR;2029;1454,39612
Pessimista;domestico;SBUR;2030;1492,571412
Pessimista;domestico;SBUR;2031;1523,470957
Pessimista;domestico;SBUR;2032;1550,302476
Pessimista;domestico;SBUR;2033;1574,574445
Pessimista;domestico;SBUR;2034;1597,623734
Pessimista;domestico;SBUR;2035;1619,938249
Pessimista;domestico;SBUR;2036;1642,223038
Pessimista;domestico;SBUR;2037;1664,624776
Pessimista;domestico;SBUR;2038;1687,162856
Pessimista;domestico;SBUR;2039;1710,165063
Pessimista;domestico;SBUR;2040;1733,869322
Pessimista;domestico;SBUR;2041;1757,928013
Pessimista;domestico;SBUR;2042;1782,750295
Pessimista;domestico;SBUR;2043;1807,792516
Pessimista;domestico;SBUR;2044;1833,506571
Pessimista;domestico;SBUR;2045;1859,492426
Pessimista;domestico;SBUR;2046;1885,497202
Pessimista;domestico;SBUR;2047;1911,218904
Pessimista;domestico;SBUR;2048;1937,623269
Pessimista;domestico;SBUR;2049;1964,293005
Pessimista;domestico;SBUR;2050;1990,940263
Pessimista;domestico;SBUR;2051;2019,287931
Pessimista;domestico;SBUR;2052;2048,547365
Pessimista;domestico;SBUR;2053;1664,715408
Pessimista;domestico;SBUR;2054;1689,214615
Pessimista;domestico;SBVC;2025;2982,180126
Pessimista;domestico;SBVC;2026;3059,227436
Pessimista;domestico;SBVC;2027;3119,220318
Pessimista;domestico;SBVC;2028;3165,310095
Pessimista;domestico;SBVC;2029;3205,542549
Pessimista;domestico;SBVC;2030;3240,023637
Pessimista;domestico;SBVC;2031;3270,943427
Pessimista;domestico;SBVC;2032;3299,348906
Pessimista;domestico;SBVC;2033;3326,504852
Pessimista;domestico;SBVC;2034;3352,983594
Pessimista;domestico;SBVC;2035;3379,393865
Pessimista;domestico;SBVC;2036;3405,866152
Pessimista;domestico;SBVC;2037;3432,797438
Pessimista;domestico;SBVC;2038;3460,189888
Pessimista;domestico;SBVC;2039;3488,4397
Pessimista;domestico;SBVC;2040;3517,416346
Pessimista;domestico;SBVC;2041;3547,103552
Pessimista;domestico;SBVC;2042;3577,887275
Pessimista;domestico;SBVC;2043;3609,262207
Pessimista;domestico;SBVC;2044;3641,274979
Pessimista;domestico;SBVC;2045;3673,789295
Pessimista;domestico;SBVC;2046;3706,907492
Pessimista;domestico;SBVC;2047;3740,439667
Pessimista;domestico;SBVC;2048;3774,408856
Pessimista;domestico;SBVC;2049;3808,972769
Pessimista;domestico;SBVC;2050;3843,997321
Pessimista;domestico;SBVC;2051;3881,150459
Pessimista;domestico;SBVC;2052;3919,539551
Pessimista;domestico;SBVC;2053;3958,565441
Pessimista;domestico;SBVC;2054;3997,987993
Pessimista;domestico;SBVG;2025;1441,329066
Pessimista;domestico;SBVG;2026;1559,708398
Pessimista;domestico;SBVG;2027;1634,529619
Pessimista;domestico;SBVG;2028;1685,466861
Pessimista;domestico;SBVG;2029;1724,354044
Pessimista;domestico;SBVG;2030;1754,402682
Pessimista;domestico;SBVG;2031;1779,497465
Pessimista;domestico;SBVG;2032;1801,081459
Pessimista;domestico;SBVG;2033;1821,183115
Pessimista;domestico;SBVG;2034;1840,066999
Pessimista;domestico;SBVG;2035;1858,910525
Pessimista;domestico;SBVG;2036;1877,249992
Pessimista;domestico;SBVG;2037;1896,106834
Pessimista;domestico;SBVG;2038;1914,6214
Pessimista;domestico;SBVG;2039;1933,973646
Pessimista;domestico;SBVG;2040;1953,377683
Pessimista;domestico;SBVG;2041;1973,542763
Pessimista;domestico;SBVG;2042;1993,775122
Pessimista;domestico;SBVG;2043;2014,765543
Pessimista;domestico;SBVG;2044;2035,717815
Pessimista;domestico;SBVG;2045;2057,329146
Pessimista;domestico;SBVG;2046;1663,56522
Pessimista;domestico;SBVG;2047;1679,725553
Pessimista;domestico;SBVG;2048;1695,77304
Pessimista;domestico;SBVG;2049;1712,4397
Pessimista;domestico;SBVG;2050;1728,783334
Pessimista;domestico;SBVG;2051;1746,65683
Pessimista;domestico;SBVG;2052;1765,091368
Pessimista;domestico;SBVG;2053;1783,858829
Pessimista;domestico;SBVG;2054;1803,055801
Pessimista;domestico;SBVH;2025;265,2310575
Pessimista;domestico;SBVH;2026;270,7922327
Pessimista;domestico;SBVH;2027;269,6680239
Pessimista;domestico;SBVH;2028;265,4108877
Pessimista;domestico;SBVH;2029;260,108048
Pessimista;domestico;SBVH;2030;255,3423833
Pessimista;domestico;SBVH;2031;250,8876418
Pessimista;domestico;SBVH;2032;246,7022952
Pessimista;domestico;SBVH;2033;242,8489192
Pessimista;domestico;SBVH;2034;239,5157267
Pessimista;domestico;SBVH;2035;236,0815282
Pessimista;domestico;SBVH;2036;233,4386822
Pessimista;domestico;SBVH;2037;231,1215855
Pessimista;domestico;SBVH;2038;229,1066927
Pessimista;domestico;SBVH;2039;227,5068954
Pessimista;domestico;SBVH;2040;226,0374176
Pessimista;domestico;SBVH;2041;224,8948233
Pessimista;domestico;SBVH;2042;223,8966054
Pessimista;domestico;SBVH;2043;223,1702354
Pessimista;domestico;SBVH;2044;222,5508211
Pessimista;domestico;SBVH;2045;222,1198085
Pessimista;domestico;SBVH;2046;221,9135834
Pessimista;domestico;SBVH;2047;221,7830182
Pessimista;domestico;SBVH;2048;222,137654
Pessimista;domestico;SBVH;2049;222,2059466
Pessimista;domestico;SBVH;2050;222,381889
Pessimista;domestico;SBVH;2051;222,7080906
Pessimista;domestico;SBVH;2052;223,0971785
Pessimista;domestico;SBVH;2053;223,5862874
Pessimista;domestico;SBVH;2054;224,079919
Pessimista;domestico;SBVT;2025;25321,07311
Pessimista;domestico;SBVT;2026;25332,14082
Pessimista;domestico;SBVT;2027;25569,45438
Pessimista;domestico;SBVT;2028;25820,77661
Pessimista;domestico;SBVT;2029;26077,83524
Pessimista;domestico;SBVT;2030;26321,86063
Pessimista;domestico;SBVT;2031;26553,47342
Pessimista;domestico;SBVT;2032;26775,55474
Pessimista;domestico;SBVT;2033;26991,71883
Pessimista;domestico;SBVT;2034;27206,2394
Pessimista;domestico;SBVT;2035;27421,5126
Pessimista;domestico;SBVT;2036;27638,57996
Pessimista;domestico;SBVT;2037;27858,66233
Pessimista;domestico;SBVT;2038;28082,2214
Pessimista;domestico;SBVT;2039;28310,72414
Pessimista;domestico;SBVT;2040;28544,9559
Pessimista;domestico;SBVT;2041;28783,16733
Pessimista;domestico;SBVT;2042;29028,32925
Pessimista;domestico;SBVT;2043;29277,50806
Pessimista;domestico;SBVT;2044;29530,15545
Pessimista;domestico;SBVT;2045;29787,03888
Pessimista;domestico;SBVT;2046;30048,46576
Pessimista;domestico;SBVT;2047;30311,85228
Pessimista;domestico;SBVT;2048;30579,67626
Pessimista;domestico;SBVT;2049;30850,16919
Pessimista;domestico;SBVT;2050;31122,7708
Pessimista;domestico;SBVT;2051;31413,2047
Pessimista;domestico;SBVT;2052;31712,98707
Pessimista;domestico;SBVT;2053;31416,55063
Pessimista;domestico;SBVT;2054;31719,98609
Pessimista;domestico;SBZM;2025;1979,863886
Pessimista;domestico;SBZM;2026;2120,125574
Pessimista;domestico;SBZM;2027;2201,722565
Pessimista;domestico;SBZM;2028;2254,150026
Pessimista;domestico;SBZM;2029;2290,166161
Pessimista;domestico;SBZM;2030;2314,746668
Pessimista;domestico;SBZM;2031;2332,315199
Pessimista;domestico;SBZM;2032;2345,809051
Pessimista;domestico;SBZM;2033;2357,247726
Pessimista;domestico;SBZM;2034;2367,447442
Pessimista;domestico;SBZM;2035;2377,581733
Pessimista;domestico;SBZM;2036;2387,64974
Pessimista;domestico;SBZM;2037;2398,02513
Pessimista;domestico;SBZM;2038;2408,649698
Pessimista;domestico;SBZM;2039;2420,121929
Pessimista;domestico;SBZM;2040;2432,28522
Pessimista;domestico;SBZM;2041;2445,189358
Pessimista;domestico;SBZM;2042;2458,6762
Pessimista;domestico;SBZM;2043;2472,727341
Pessimista;domestico;SBZM;2044;2487,171774
Pessimista;domestico;SBZM;2045;2501,993685
Pessimista;domestico;SBZM;2046;2519,874688
Pessimista;domestico;SBZM;2047;2538,408671
Pessimista;domestico;SBZM;2048;2557,372095
Pessimista;domestico;SBZM;2049;2576,683276
Pessimista;domestico;SBZM;2050;2595,862088
Pessimista;domestico;SBZM;2051;2616,803711
Pessimista;domestico;SBZM;2052;2638,575538
Pessimista;domestico;SBZM;2053;2660,608779
Pessimista;domestico;SBZM;2054;2683,318622
Pessimista;domestico;SDAG;2025;376,2523961
Pessimista;domestico;SDAG;2026;352,5329343
Pessimista;domestico;SDAG;2027;360,8452537
Pessimista;domestico;SDAG;2028;366,9188865
Pessimista;domestico;SDAG;2029;372,4047884
Pessimista;domestico;SDAG;2030;376,9856299
Pessimista;domestico;SDAG;2031;381,1719562
Pessimista;domestico;SDAG;2032;384,9829071
Pessimista;domestico;SDAG;2033;388,7691153
Pessimista;domestico;SDAG;2034;392,3118099
Pessimista;domestico;SDAG;2035;395,9509973
Pessimista;domestico;SDAG;2036;399,4587623
Pessimista;domestico;SDAG;2037;403,140913
Pessimista;domestico;SDAG;2038;406,6202974
Pessimista;domestico;SDAG;2039;410,3042595
Pessimista;domestico;SDAG;2040;413,987875
Pessimista;domestico;SDAG;2041;417,7415016
Pessimista;domestico;SDAG;2042;421,4941884
Pessimista;domestico;SDAG;2043;425,442101
Pessimista;domestico;SDAG;2044;429,2310209
Pessimista;domestico;SDAG;2045;433,1945222
Pessimista;domestico;SDAG;2046;436,3675626
Pessimista;domestico;SDAG;2047;439,7060604
Pessimista;domestico;SDAG;2048;442,7992346
Pessimista;domestico;SDAG;2049;446,2150376
Pessimista;domestico;SDAG;2050;449,3528334
Pessimista;domestico;SDAG;2051;453,0386558
Pessimista;domestico;SDAG;2052;456,7290204
Pessimista;domestico;SDAG;2053;460,5201015
Pessimista;domestico;SDAG;2054;464,3556348
Pessimista;domestico;SDIY;2025;3905,328141
Pessimista;domestico;SDIY;2026;3848,932401
Pessimista;domestico;SDIY;2027;3872,928523
Pessimista;domestico;SDIY;2028;3898,528996
Pessimista;domestico;SDIY;2029;3924,582995
Pessimista;domestico;SDIY;2030;3949,51602
Pessimista;domestico;SDIY;2031;3972,07072
Pessimista;domestico;SDIY;2032;3991,60179
Pessimista;domestico;SDIY;2033;4009,864173
Pessimista;domestico;SDIY;2034;4026,680147
Pessimista;domestico;SDIY;2035;4043,621913
Pessimista;domestico;SDIY;2036;4059,678433
Pessimista;domestico;SDIY;2037;4076,092975
Pessimista;domestico;SDIY;2038;4092,319692
Pessimista;domestico;SDIY;2039;4108,965126
Pessimista;domestico;SDIY;2040;4125,72596
Pessimista;domestico;SDIY;2041;4142,483694
Pessimista;domestico;SDIY;2042;4159,343168
Pessimista;domestico;SDIY;2043;4176,847849
Pessimista;domestico;SDIY;2044;4194,400819
Pessimista;domestico;SDIY;2045;4212,723861
Pessimista;domestico;SDIY;2046;4229,263521
Pessimista;domestico;SDIY;2047;4246,143747
Pessimista;domestico;SDIY;2048;4263,279049
Pessimista;domestico;SDIY;2049;4280,650536
Pessimista;domestico;SDIY;2050;4297,882995
Pessimista;domestico;SDIY;2051;4317,422855
Pessimista;domestico;SDIY;2052;4337,927853
Pessimista;domestico;SDIY;2053;4358,756344
Pessimista;domestico;SDIY;2054;4379,612382
Pessimista;domestico;SDRK;2025;1663,427695
Pessimista;domestico;SDRK;2026;1782,399169
Pessimista;domestico;SDRK;2027;1848,742177
Pessimista;domestico;SDRK;2028;1889,272725
Pessimista;domestico;SDRK;2029;1916,433214
Pessimista;domestico;SDRK;2030;1937,925151
Pessimista;domestico;SDRK;2031;1954,399273
Pessimista;domestico;SDRK;2032;1970,0021
Pessimista;domestico;SDRK;2033;1983,198352
Pessimista;domestico;SDRK;2034;1996,792316
Pessimista;domestico;SDRK;2035;2009,291048
Pessimista;domestico;SDRK;2036;2022,80575
Pessimista;domestico;SDRK;2037;2035,40488
Pessimista;domestico;SDRK;2038;2049,402144
Pessimista;domestico;SDRK;2039;2062,930425
Pessimista;domestico;SDRK;2040;1664,492142
Pessimista;domestico;SDRK;2041;1676,153966
Pessimista;domestico;SDRK;2042;1689,290936
Pessimista;domestico;SDRK;2043;1701,998793
Pessimista;domestico;SDRK;2044;1715,749367
Pessimista;domestico;SDRK;2045;1728,995188
Pessimista;domestico;SDRK;2046;1744,447467
Pessimista;domestico;SDRK;2047;1759,023818
Pessimista;domestico;SDRK;2048;1774,794108
Pessimista;domestico;SDRK;2049;1789,801647
Pessimista;domestico;SDRK;2050;1805,518779
Pessimista;domestico;SDRK;2051;1821,59253
Pessimista;domestico;SDRK;2052;1838,160106
Pessimista;domestico;SDRK;2053;1854,953518
Pessimista;domestico;SDRK;2054;1871,900589
Pessimista;domestico;SDUB;2025;452,4937505
Pessimista;domestico;SDUB;2026;483,7960831
Pessimista;domestico;SDUB;2027;501,7876526
Pessimista;domestico;SDUB;2028;512,7546411
Pessimista;domestico;SDUB;2029;453,8651612
Pessimista;domestico;SDUB;2030;459,2781878
Pessimista;domestico;SDUB;2031;463,889217
Pessimista;domestico;SDUB;2032;468,0698244
Pessimista;domestico;SDUB;2033;472,0052252
Pessimista;domestico;SDUB;2034;475,7870128
Pessimista;domestico;SDUB;2035;479,66524
Pessimista;domestico;SDUB;2036;483,5384569
Pessimista;domestico;SDUB;2037;487,5038867
Pessimista;domestico;SDUB;2038;491,6126382
Pessimista;domestico;SDUB;2039;495,8524403
Pessimista;domestico;SDUB;2040;500,2432631
Pessimista;domestico;SDUB;2041;504,7861875
Pessimista;domestico;SDUB;2042;509,5432146
Pessimista;domestico;SDUB;2043;514,4111408
Pessimista;domestico;SDUB;2044;519,409825
Pessimista;domestico;SDUB;2045;524,4676766
Pessimista;domestico;SDUB;2046;529,4833154
Pessimista;domestico;SDUB;2047;534,5127388
Pessimista;domestico;SDUB;2048;539,6243601
Pessimista;domestico;SDUB;2049;544,7570778
Pessimista;domestico;SDUB;2050;549,9448709
Pessimista;domestico;SDUB;2051;555,4283492
Pessimista;domestico;SDUB;2052;561,0684349
Pessimista;domestico;SDUB;2053;566,8255897
Pessimista;domestico;SDUB;2054;572,6285881
Pessimista;domestico;SDXF;2025;404,0055086
Pessimista;domestico;SDXF;2026;404,0157215
Pessimista;domestico;SDXF;2027;410,6239776
Pessimista;domestico;SDXF;2028;417,5198306
Pessimista;domestico;SDXF;2029;424,1105522
Pessimista;domestico;SDXF;2030;428,9955239
Pessimista;domestico;SDXF;2031;433,5940234
Pessimista;domestico;SDXF;2032;436,7565461
Pessimista;domestico;SDXF;2033;440,4929829
Pessimista;domestico;SDXF;2034;443,6604691
Pessimista;domestico;SDXF;2035;448,2493323
Pessimista;domestico;SDXF;2036;451,6978842
Pessimista;domestico;SDXF;2037;455,433607
Pessimista;domestico;SDXF;2038;458,8836843
Pessimista;domestico;SDXF;2039;161,1790007
Pessimista;domestico;SDXF;2040;162,4795749
Pessimista;domestico;SDXF;2041;163,4799979
Pessimista;domestico;SDXF;2042;165,0856539
Pessimista;domestico;SDXF;2043;166,4829824
Pessimista;domestico;SDXF;2044;167,7832547
Pessimista;domestico;SDXF;2045;169,1830066
Pessimista;domestico;SDXF;2046;170,8798848
Pessimista;domestico;SDXF;2047;172,0800948
Pessimista;domestico;SDXF;2048;173,776737
Pessimista;domestico;SDXF;2049;175,1752844
Pessimista;domestico;SDXF;2050;176,8800042
Pessimista;domestico;SDXF;2051;178,2802623
Pessimista;domestico;SDXF;2052;179,7810184
Pessimista;domestico;SDXF;2053;181,4803593
Pessimista;domestico;SDXF;2054;183,2784781
Pessimista;domestico;SJOG;2025;668,3564101
Pessimista;domestico;SJOG;2026;686,2702314
Pessimista;domestico;SJOG;2027;685,7367474
Pessimista;domestico;SJOG;2028;677,2348018
Pessimista;domestico;SJOG;2029;667,01187
Pessimista;domestico;SJOG;2030;656,743186
Pessimista;domestico;SJOG;2031;646,7744638
Pessimista;domestico;SJOG;2032;637,5225101
Pessimista;domestico;SJOG;2033;628,9521499
Pessimista;domestico;SJOG;2034;621,3784292
Pessimista;domestico;SJOG;2035;614,8337338
Pessimista;domestico;SJOG;2036;609,1535729
Pessimista;domestico;SJOG;2037;604,1954439
Pessimista;domestico;SJOG;2038;600,0217065
Pessimista;domestico;SJOG;2039;596,7362133
Pessimista;domestico;SJOG;2040;594,0761087
Pessimista;domestico;SJOG;2041;591,8744031
Pessimista;domestico;SJOG;2042;590,3253202
Pessimista;domestico;SJOG;2043;589,2051078
Pessimista;domestico;SJOG;2044;588,4829716
Pessimista;domestico;SJOG;2045;588,0713849
Pessimista;domestico;SJOG;2046;587,9732445
Pessimista;domestico;SJOG;2047;588,2002806
Pessimista;domestico;SJOG;2048;588,5963313
Pessimista;domestico;SJOG;2049;589,2135073
Pessimista;domestico;SJOG;2050;590,1870935
Pessimista;domestico;SJOG;2051;591,2983849
Pessimista;domestico;SJOG;2052;592,7687405
Pessimista;domestico;SJOG;2053;594,3711083
Pessimista;domestico;SJOG;2054;596,0227823
Pessimista;domestico;SN6L;2025;1979,755051
Pessimista;domestico;SN6L;2026;2035,697047
Pessimista;domestico;SN6L;2027;1662,463514
Pessimista;domestico;SN6L;2028;1686,143134
Pessimista;domestico;SN6L;2029;1705,526027
Pessimista;domestico;SN6L;2030;1723,467495
Pessimista;domestico;SN6L;2031;1739,588604
Pessimista;domestico;SN6L;2032;1754,456395
Pessimista;domestico;SN6L;2033;1768,564156
Pessimista;domestico;SN6L;2034;1782,341671
Pessimista;domestico;SN6L;2035;1795,995162
Pessimista;domestico;SN6L;2036;1809,88768
Pessimista;domestico;SN6L;2037;1823,997121
Pessimista;domestico;SN6L;2038;1838,511325
Pessimista;domestico;SN6L;2039;1853,39802
Pessimista;domestico;SN6L;2040;1868,680841
Pessimista;domestico;SN6L;2041;1884,328065
Pessimista;domestico;SN6L;2042;1900,428751
Pessimista;domestico;SN6L;2043;1916,939617
Pessimista;domestico;SN6L;2044;1933,932422
Pessimista;domestico;SN6L;2045;1951,076099
Pessimista;domestico;SN6L;2046;1968,642084
Pessimista;domestico;SN6L;2047;1986,513232
Pessimista;domestico;SN6L;2048;2004,710762
Pessimista;domestico;SN6L;2049;2023,207416
Pessimista;domestico;SN6L;2050;2041,9206
Pessimista;domestico;SN6L;2051;2061,741897
Pessimista;domestico;SN6L;2052;2082,197174
Pessimista;domestico;SN6L;2053;2103,035996
Pessimista;domestico;SN6L;2054;2123,991239
Pessimista;domestico;SNBN;2025;440,3801313
Pessimista;domestico;SNBN;2026;455,6754885
Pessimista;domestico;SNBN;2027;475,5032556
Pessimista;domestico;SNBN;2028;494,0867944
Pessimista;domestico;SNBN;2029;511,7046754
Pessimista;domestico;SNBN;2030;528,7250052
Pessimista;domestico;SNBN;2031;545,410134
Pessimista;domestico;SNBN;2032;560,5773143
Pessimista;domestico;SNBN;2033;576,1861849
Pessimista;domestico;SNBN;2034;496,1639132
Pessimista;domestico;SNBN;2035;508,936854
Pessimista;domestico;SNBN;2036;520,3116863
Pessimista;domestico;SNBN;2037;532,3472405
Pessimista;domestico;SNBN;2038;543,4062533
Pessimista;domestico;SNBN;2039;555,1701312
Pessimista;domestico;SNBN;2040;565,5618053
Pessimista;domestico;SNBN;2041;576,987828
Pessimista;domestico;SNBN;2042;587,0466857
Pessimista;domestico;SNBN;2043;597,3544716
Pessimista;domestico;SNBN;2044;607,1141409
Pessimista;domestico;SNBN;2045;618,7865636
Pessimista;domestico;SNBN;2046;623,348515
Pessimista;domestico;SNBN;2047;629,3362002
Pessimista;domestico;SNBN;2048;633,9383596
Pessimista;domestico;SNBN;2049;640,0272802
